Sensor ID;TIME;PA11;PA26;PA38;PA40;PA05B;PA97S;PD1190A;PD9217A;PD8082;PD2724;PD252451;PD3DBD32;PD3RNL00;QF14V;QM58AF;QV66HVX;DD16HPER;TF15H180;TF32V300;TF41V000;TF55ACCU;TF90J;TF95F6;TW13V090;TW26H000;TW80C;TH32D301;TH37G404;TH33C217;CX3RYZ;CX93BT;CL83BT;CL4340;CISGBL
Parameter;;Pressure ;Pressure ;Pressure ;Pressure ;Pressure ;Pressure ;Differential Pressure ;Differential Pressure ;Differential Pressure ;Differential Pressure ;Differential Pressure ;Differential Pressure ;Differential Pressure ;Fluid Velocity ;Mass flow;Volumetric flow ;Density ;Temperature ;Temperature ;Temperature ;Temperature ;Temperature ;Temperature ;Wall Temperature ;Wall Temperature ;Wall Temperature ;Heater Rod Temperature ;Heater Rod Temperature ;Heater Rod Temperature ;Mixture Level ;Mixture Level ;Collapsed Level ;Collapsed Level ;Mass 
Location 1;;Intact Loop;Broken Loop;RPV;Pressurizer;Break;SG Intact Loop;Intact Loop;Intact Loop;Broken Loop;Broken Loop;Broken Loop;RPV;RPV;Intact Loop;SG Broken Loop;SG Broken Loop;Intact Loop;Intact Loop;RPV;Pressurizer;Intact Loop;Intact Loop;SG Intact Loop;Intact Loop;Broken Loop;Broken Loop;Core;Core;Upper Plenum;RPV;SG Intact Loop;SG Broken Loop;Pressurizer;SG Broken Loop
Location 2;;Hot Leg;Cold Leg;Upper plenum;Pressurizer;Break;Dome;Hot Leg;Loop Seal;U-tubes;Loop Seal;Pump;Downcomer;Core;Loop Seal;Auxiliary Feedwater;Steam Line;Cold Leg;Cold Leg;Downcomer;Pressurizer;ECCS;U-tubes;Riser;Loop Seal;Cold Leg;U-tubes;Level 1;Level 4;Level 17;RPV;Downcomer;Downcomer;Pressurizer;SG Broken Loop
Unit; ;MPa;MPa;MPa;MPa;MPa;MPa;MPa;MPa;MPa;MPa;MPa;MPa;MPa;m/s;kg/s;m3/s;kg/m3;K;K;K;K;K;K;K;K;K;K;K;K;m;m;m;m;Kg
;1.324,62;1,13;1,13;1,10;1,12;0,14;6,26;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,57;0,00;0,00;21,90;484,25;460,75;561,85;457,45;547,75;551,75;551,05;462,75;548,65;462,35;461,25;459,05;6,53;7,68;7,85;0,13;103,33
;1.327,19;1,13;1,13;1,10;1,12;0,14;6,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,56;0,00;0,00;20,90;482,15;460,65;561,75;457,35;547,75;551,65;551,05;462,65;548,65;462,25;461,25;458,95;6,52;7,67;7,85;0,13;103,35
;1.329,81;1,13;1,13;1,10;1,12;0,14;6,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,53;0;0,00;22,59;474,95;460,65;561,15;457,45;547,85;551,65;551,05;462,65;548,55;462,15;461,05;458,95;6,52;7,67;7,85;0,13;103,42
;1.332,42;1,13;1,13;1,10;1,12;0,14;6,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,55;0,00;0,00;22,19;489,65;460,65;560,75;457,55;547,85;551,65;551,05;462,65;548,55;462,15;461,05;458,85;6,51;7,67;7,85;0,13;103,35
;1.335,03;1,13;1,12;1,10;1,12;0,14;6,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,55;0,00;0,00;20,80;489,65;460,55;560,25;457,25;547,85;551,55;550,95;462,55;548,65;462,05;461,15;458,85;6,51;7,67;7,83;0,13;103,05
;1.337,60;1,13;1,12;1,10;1,12;0,14;6,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,56;0,00;0,00;21,99;489,55;460,45;561,25;457,35;547,85;551,55;550,95;462,55;548,55;461,95;460,95;458,75;6,51;7,68;7,84;0,13;103,28
;1.340,22;1,13;1,12;1,10;1,12;0,14;6,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,56;0;0,00;22,90;485,85;460,45;561,45;457,45;547,75;551,55;550,95;462,55;548,45;462,05;460,95;458,75;6,51;7,69;7,84;0,13;103,19
;1.342,83;1,12;1,12;1,10;1,12;0,14;6,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,59;0,00;0,00;23,00;483,35;460,45;561,15;457,15;547,75;551,65;550,85;462,45;548,35;461,95;460,95;458,75;6,51;7,66;7,84;0,13;103,27
;1.345,40;1,12;1,12;1,09;1,11;0,14;6,24;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,58;0,00;0,00;21,90;478,95;460,35;560,65;457,35;547,85;551,65;550,85;462,45;548,35;461,95;460,85;458,65;6,50;7,68;7,84;0,13;103,17
;1.348,01;1,12;1,12;1,09;1,11;0,14;6,24;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,56;0;0,00;21,69;486,55;460,35;560,55;457,15;547,85;551,55;550,85;462,45;548,25;461,75;460,95;458,55;6,50;7,68;7,84;0,13;103,20
;1.350,63;1,12;1,12;1,09;1,11;0,14;6,24;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,53;0,00;0,00;21,19;484,85;460,35;560,95;457,15;547,75;551,55;550,85;462,35;548,25;461,85;460,85;458,55;6,49;7,68;7,84;0,13;103,27
;1.353,20;1,12;1,12;1,09;1,11;0,14;6,24;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,53;0,00;0,00;21,49;483,25;460,35;560,65;456,85;547,85;551,55;550,85;462,25;548,35;461,85;460,75;458,55;6,48;7,68;7,84;0,13;103,25
;1.355,81;1,12;1,12;1,09;1,11;0,14;6,24;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,56;0,00;0,00;22,30;484,35;460,25;560,15;456,85;547,75;551,45;550,75;462,25;548,45;461,85;460,65;458,45;6,48;7,68;7,85;0,13;103,31
;1.358,42;1,12;1,12;1,09;1,11;0,14;6,24;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,54;0;0,00;21,40;483,95;460,25;561,05;457,25;547,75;551,45;550,75;462,25;548,35;461,65;460,55;458,45;6,47;7,68;7,84;0,13;103,25
;1.361;1,12;1,11;1,09;1,11;0,14;6,24;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,56;0,00;0,00;21,90;479,35;460,15;560,95;457,05;547,75;551,45;550,75;462,15;548,15;461,65;460,45;458,45;6,47;7,68;7,84;0,13;103,21
;1.363,61;1,12;1,11;1,09;1,11;0,14;6,23;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,55;0,00;0,00;22,19;488,85;460,15;560,35;456,95;547,75;551,55;550,75;462,15;548,15;461,65;460,55;458,35;6,47;7,68;7,84;0,13;103,08
;1.366,22;1,12;1,11;1,08;1,11;0,14;6,23;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,53;0;0,00;20,80;487,65;460,15;560,35;456,65;547,75;551,45;550,65;462,15;548,25;461,55;460,55;458,35;6,47;7,68;7,84;0,13;103,25
;1.368,79;1,11;1,11;1,08;1,11;0,14;6,23;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,55;0,00;0,00;21,09;487,65;459,95;559,85;456,85;547,65;551,45;550,65;462,15;548,25;461,45;460,45;458,25;6,47;7,68;7,83;0,13;103,04
;1.371,41;1,11;1,11;1,08;1,10;0,14;6,23;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,55;0,00;0,00;21,19;481,95;459,95;560,55;456,95;547,65;551,45;550,65;462,05;548,15;461,45;460,45;458,25;6,46;7,67;7,83;0,13;103,02
;1.374,02;1,11;1,11;1,08;1,10;0,14;6,23;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,54;0;0,00;21,99;486,15;459,85;560,25;456,75;547,65;551,35;550,65;461,95;548,25;461,35;460,35;458,15;6,46;7,67;7,84;0,13;103,10
;1.376,63;1,11;1,11;1,08;1,10;0,13;6,23;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,53;0,00;0,00;20,59;488,15;459,85;559,05;456,85;547,65;551,35;550,65;461,95;548,15;461,45;460,35;458,15;6,46;7,68;7,83;0,13;102,94
;1.379,20;1,11;1,11;1,08;1,10;0,13;6,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,56;0,00;0,00;21,19;489,15;459,85;559,85;456,95;547,55;551,35;550,55;461,95;548,15;461,45;460,35;458,15;6,46;7,68;7,84;0,13;103,19
;1.381,82;1,11;1,11;1,08;1,10;0,14;6,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,56;0;0,00;22,09;488,25;459,75;559,65;456,85;547,65;551,25;550,55;461,85;548,15;461,25;460,25;458,05;6,46;7,68;7,84;0,13;103,07
;1.384,43;1,11;1,10;1,08;1,10;0,13;6,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,56;0,00;0,00;20,99;475,25;459,75;559,15;456,85;547,55;551,25;550,55;461,85;548,25;461,35;460,15;458,05;6,46;7,68;7,83;0,13;102,99
;1.387;1,11;1,10;1,08;1,10;0,13;6,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,56;0,00;0,00;21,90;484,45;459,75;559,35;456,65;547,55;551,35;550,55;461,85;548,15;461,25;460,15;457,95;6,46;7,68;7,84;0,13;103,09
;1.389,61;1,11;1,10;1,08;1,10;0,13;6,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,55;0,00;0,00;19,99;487,85;459,75;558,85;456,75;547,45;551,25;550,45;461,75;548,05;461,25;460,05;457,95;6,45;7,68;7,84;0,13;103,18
;1.392,23;1,10;1,10;1,08;1,10;0,13;6,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,56;0;0,00;20,20;487,55;459,65;558,75;456,85;547,55;551,25;550,45;461,75;547,95;461,15;460,05;457,85;6,45;7,68;7,84;0,13;103,20
;1.394,80;1,10;1,10;1,07;1,10;0,13;6,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,58;0;0,00;20,49;482,35;459,45;558,55;456,65;547,55;551,35;550,45;461,65;547,95;461,15;460,15;457,85;6,45;7,68;7,84;0,12;103,14
;1.397,41;1,10;1,10;1,07;1,09;0,13;6,21;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,56;0,00;0,00;20,30;484,75;459,45;558,35;456,65;547,45;551,25;550,45;461,65;547,95;461,05;460,05;457,75;6,45;7,68;7,84;0,13;103,21
;1.400,02;1,10;1,10;1,07;1,09;0,13;6,21;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,54;0,00;0,00;20,80;488,35;459,45;557,95;456,75;547,45;551,25;550,35;461,55;547,95;461,15;459,95;457,75;6,44;7,67;7,84;0,12;103,15
;1.402,60;1,10;1,10;1,07;1,09;0,13;6,21;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,55;0;0,00;20,59;486,85;459,35;557,15;456,45;547,55;551,25;550,35;461,55;547,85;461,05;460,05;457,65;6,43;7,67;7,84;0,13;103,18
;1.405,21;1,10;1,10;1,07;1,09;0,13;6,21;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,54;0,00;0,00;21,69;487,45;459,35;557,05;456,65;547,45;551,25;550,35;461,45;547,85;460,95;460,05;457,65;6,42;7,68;7,84;0,13;103,21
;1.407,82;1,10;1,10;1,07;1,09;0,13;6,21;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,55;0,00;0,00;21,40;486,85;459,35;557,65;456,45;547,45;551,25;550,35;461,45;547,95;460,85;459,85;457,45;6,40;7,67;7,84;0,13;103,16
;1.410,39;1,10;1,10;1,07;1,09;0,13;6,21;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,56;0,00;0,00;21,69;482,45;459,35;557,95;456,45;547,55;551,25;550,35;461,35;547,85;460,95;459,95;457,45;6,39;7,68;7,84;0,13;103,16
;1.413,01;1,10;1,09;1,07;1,09;0,13;6,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,56;0;0,00;20,20;485,95;459,35;558,05;456,45;547,55;551,15;550,25;461,35;547,85;460,65;459,85;457,45;6,39;7,67;7,83;0,13;103,02
;1.415,62;1,09;1,09;1,07;1,09;0,13;6,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,56;0,00;0,00;20,59;486,05;459,25;558,35;456,35;547,45;551,05;550,25;461,35;547,95;460,75;459,75;457,45;6,39;7,67;7,84;0,13;103,24
;1.418,19;1,09;1,09;1,06;1,09;0,13;6,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,58;0,00;0,00;20,09;487,05;459,15;557,15;456,55;547,35;551,05;550,25;461,25;547,95;460,75;459,75;457,55;6,39;7,67;7,84;0,12;103,18
;1.420,80;1,09;1,09;1,06;1,09;0,13;6,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,55;0;0,00;20,70;484,05;459,15;557,55;456,55;547,45;551,05;550,25;461,15;547,85;460,75;459,75;457,35;6,39;7,68;7,84;0,12;103,14
;1.423,42;1,09;1,09;1,06;1,09;0,13;6,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,58;0,00;0,00;20,99;477,45;459,15;557,65;456,55;547,35;551,15;550,15;461,15;547,75;460,55;459,65;457,35;6,39;7,68;7,84;0,12;103,19
;1.426,03;1,09;1,09;1,06;1,08;0,13;6,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,58;0,00;0,00;20,30;484,65;459,05;558,35;456,45;547,35;551,15;550,15;461,15;547,65;460,65;459,55;457,25;6,39;7,67;7,84;0,12;103,23
;1.428,60;1,09;1,09;1,06;1,08;0,13;6,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,55;0,00;0,00;21,19;485,85;458,95;558,05;456,45;547,45;551,15;550,15;461,05;547,55;460,55;459,55;457,25;6,37;7,68;7,84;0,12;103,23
;1.431,21;1,09;1,09;1,06;1,08;0,13;6,19;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,57;0,00;0,00;20,30;481,05;458,85;557,55;456,35;547,35;551,05;550,15;461,05;547,55;460,45;459,55;457,15;6,37;7,68;7,83;0,13;103,08
;1.433,83;1,09;1,09;1,06;1,08;0,13;6,19;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,57;0,00;0,00;20,59;473,95;458,85;557,95;456,45;547,45;550,95;550,05;461,05;547,65;460,45;459,45;457,15;6,36;7,68;7,84;0,13;103,18
;1.436,40;1,09;1,08;1,06;1,08;0,13;6,19;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,62;0,00;0,00;21,99;484,75;458,75;557,35;456,35;547,35;551,05;550,05;460,95;547,65;460,45;459,35;457,15;6,36;7,68;7,84;0,13;103,20
;1.439,01;1,09;1,08;1,06;1,08;0,13;6,19;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,57;0,00;0,00;21,49;484,85;458,75;558,15;456,05;547,25;550,95;550,05;460,95;547,65;460,35;459,35;457,05;6,35;7,69;7,84;0,13;103,14
;1.441,62;1,09;1,08;1,06;1,08;0,13;6,19;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,56;0,00;0,00;20,30;479,85;458,75;555,95;455,85;547,35;550,95;550,05;460,85;547,65;460,25;459,25;457,05;6,35;7,69;7,84;0,12;103,14
;1.444,20;1,08;1,08;1,06;1,08;0,13;6,19;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,58;0,00;0,00;21,40;476,75;458,75;557,15;456,05;547,35;550,85;549,95;460,85;547,55;460,25;459,15;457,05;6,34;7,68;7,84;0,12;103,17
;1.446,81;1,08;1,08;1,06;1,08;0,13;6,19;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,58;0,00;0,00;21,90;478,15;458,65;557,95;456,05;547,35;550,85;549,95;460,85;547,55;460,35;459,25;457,35;6,33;7,68;7,84;0,12;103,21
;1.449,42;1,08;1,08;1,05;1,08;0,13;6,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,58;0,00;0,00;20,70;474,45;458,65;556,45;456,05;547,25;550,85;549,95;460,85;547,65;460,35;459,15;457,65;6,32;7,68;7,84;0,12;103,22
;1.451,99;1,08;1,08;1,05;1,07;0,13;6,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,57;0,00;0,00;20,30;482,05;458,55;555,25;456,05;547,25;550,85;549,95;460,75;547,55;460,25;459,15;458,05;6,34;7,67;7,84;0,12;103,22
;1.454,61;1,08;1,08;1,05;1,07;0,13;6,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,55;0,00;0,00;21,80;485,45;458,65;556,15;456,05;547,25;550,85;549,95;460,75;547,45;460,25;459,05;458,15;6,34;7,67;7,83;0,13;103,11
;1.457,22;1,08;1,08;1,05;1,07;0,13;6,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,54;0,00;0,00;20,70;487,65;458,55;557,05;455,85;547,25;550,85;549,85;460,65;547,35;460,05;458,95;458,25;6,32;7,67;7,84;0,13;103,19
;1.459,79;1,08;1,08;1,05;1,07;0,13;6,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,52;0,00;0,00;21,19;488,25;458,55;556,45;455,85;547,25;550,85;549,85;460,55;547,35;460,05;459,05;458,35;6,32;7,67;7,83;0,13;102,97
;1.462,40;1,08;1,07;1,05;1,07;0,13;6,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,53;0,00;0,00;21,09;486,55;458,55;556,65;455,85;547,25;550,95;549,85;460,55;547,35;460,05;458,85;458,55;6,30;7,67;7,83;0,12;102,97
;1.465,02;1,08;1,07;1,05;1,07;0,13;6,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,54;0;0,00;20,80;487,15;458,45;557,35;455,75;547,25;550,95;549,85;460,55;547,45;459,95;458,95;458,85;6,28;7,67;7,83;0,12;103,03
;1.467,59;1,08;1,07;1,04;1,07;0,13;6,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,53;0,00;0,00;20,99;487,45;458,45;555,15;455,85;547,25;550,85;549,75;460,45;547,35;459,95;458,95;459,05;6,27;7,67;7,83;0,12;103,03
;1.470,20;1,08;1,07;1,04;1,07;0,13;6,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,53;0,00;0,00;21,49;487,55;458,35;556,25;455,75;547,35;550,85;549,75;460,35;547,35;459,95;458,85;459,35;6,26;7,67;7,83;0,12;103,03
;1.472,81;1,08;1,07;1,04;1,06;0,13;6,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,54;0;0,00;21,19;486,85;458,25;555,65;455,65;547,25;550,85;549,75;460,25;547,35;459,95;458,65;459,55;6,26;7,68;7,83;0,12;103,09
;1.475,43;1,07;1,07;1,04;1,07;0,13;6,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,54;0;0,00;21,19;485,85;458,15;554,05;455,65;547,15;550,75;549,75;460,25;547,25;459,85;458,75;459,85;6,26;7,68;7,84;0,12;103,13
;1.478;1,07;1,07;1,04;1,06;0,13;6,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,55;0,00;0,00;20,59;486,25;458,25;556,85;455,55;547,05;550,65;549,65;460,25;547,25;459,75;458,75;460,25;6,27;7,67;7,84;0,12;103,13
;1.480,61;1,07;1,07;1,04;1,06;0,13;6,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,54;0;0,00;20,59;483,15;458,25;557,25;455,35;547,05;550,75;549,65;460,25;547,25;459,65;458,65;460,45;6,25;7,67;7,84;0,13;103,13
;1.483,22;1,07;1,07;1,04;1,06;0,13;6,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,55;0;0,00;21,40;484,05;458,15;556,45;455,55;547,05;550,75;549,65;460,15;547,25;459,75;458,65;460,65;6,25;7,67;7,84;0,12;103,11
;1.485,80;1,07;1,07;1,04;1,06;0,13;6,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,58;0,00;0,00;20,49;485,35;458,05;556,25;455,45;547,05;550,75;549,65;460,15;547,35;459,65;458,65;460,95;6,25;7,68;7,83;0,12;103,08
;1.488,41;1,07;1,06;1,04;1,06;0,13;6,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,56;0,00;0,00;22,19;484,75;458,05;555,35;455,75;547,05;550,75;549,55;460,15;547,25;459,65;458,65;461,25;6,25;7,67;7,83;0,12;103,09
;1.491,02;1,07;1,06;1,04;1,06;0,13;6,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,53;0;0,00;22,19;481,15;458,05;555,35;455,55;547,05;550,75;549,55;460,15;547,25;459,55;458,55;461,55;6,24;7,68;7,83;0,12;103
;1.493,59;1,07;1,06;1,04;1,06;0,13;6,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,52;0,00;0,00;20,30;485,05;458,05;555,95;455,65;547,05;550,75;549,55;460,05;547,15;459,45;458,35;461,85;6,24;7,68;7,84;0,12;103,12
;1.496,21;1,06;1,06;1,04;1,06;0,13;6,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,54;0,00;0,00;22,30;480,65;457,95;555,25;455,45;547,05;550,65;549,55;460,05;547,05;459,45;458,35;462,05;6,24;7,68;7,82;0,12;102,81
;1.498,82;1,06;1,06;1,03;1,06;0,13;6,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,54;0,00;0,00;21,69;481,15;457,75;555,25;455,35;546,95;550,65;549,55;459,95;547,05;459,45;458,45;462,35;6,23;7,68;7,83;0,12;102,89
;1.501,39;1,06;1,06;1,03;1,05;0,13;6,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,55;0;0,00;20,70;481,15;457,75;554,35;455,25;547,05;550,65;549,45;459,95;547,15;459,25;458,45;462,55;6,24;7,68;7,83;0,12;102,97
;1.504;1,06;1,06;1,03;1,05;0,13;6,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,53;0,00;0,00;20,70;477,75;457,85;553,95;455,35;547,05;550,65;549,45;459,85;547,05;459,35;458,25;462,85;6,23;7,68;7,83;0,12;102,89
;1.506,62;1,06;1,06;1,03;1,05;0,13;6,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,50;0,00;0,00;21,30;485,95;457,75;554,65;455,25;547,05;550,65;549,45;459,85;546,95;459,25;458,15;463,15;5,76;7,68;7,83;0,12;103,07
;1.509,19;1,06;1,06;1,03;1,05;0,13;6,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,50;0;0,00;20,80;475,35;457,65;555,95;455,25;547,05;550,65;549,45;459,75;546,95;459,35;458,25;463,45;5,75;7,67;7,83;0,12;102,98
;1.511,80;1,06;1,06;1,03;1,05;0,13;6,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,51;0,00;0,00;20,80;473,95;457,65;554,95;455,15;547,05;550,55;549,35;459,75;546,95;459,25;458,15;463,65;5,75;7,68;7,83;0,12;103,04
;1.514,41;1,06;1,06;1,03;1,05;0,13;6,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,52;0,00;0,00;20,39;485,45;457,65;554,25;455,15;547,05;550,55;549,35;459,75;546,95;459,15;458,15;463,95;5,74;7,68;7,83;0,12;102,98
;1.516,99;1,06;1,05;1,03;1,05;0,13;6,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,51;0,00;0,00;22,09;483,15;457,55;552,75;455,25;547,05;550,55;549,35;459,65;546,95;459,05;458,15;464,15;5,75;7,68;7,83;0,12;102,98
;1.519,60;1,06;1,05;1,03;1,05;0,13;6,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,54;0,00;0,00;21,80;480,05;457,45;553,85;455,15;546,85;550,55;549,35;459,65;546,95;459,05;458,05;464,45;5,74;7,67;7,83;0,12;102,94
;1.522,21;1,06;1,05;1,03;1,05;0,13;6,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,53;0,00;0,00;21,90;482,85;457,35;554,65;455,15;546,85;550,55;549,35;459,55;546,85;459,05;457,95;464,75;5,73;7,67;7,83;0,12;103,08
;1.524,82;1,05;1,05;1,03;1,05;0,13;6,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,54;0;0,00;21,69;486,35;457,35;553,75;455,15;546,95;550,45;549,25;459,45;546,95;459,05;458,05;465,05;5,73;7,67;7,83;0,12;103,08
;1.527,40;1,05;1,05;1,02;1,04;0,13;6,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,54;0;0,00;22,90;479,75;457,35;554,75;455,05;546,95;550,45;549,25;459,45;546,85;458,85;457,95;465,25;5,75;7,67;7,83;0,12;102,93
;1.530,01;1,05;1,05;1,02;1,04;0,13;6,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,54;0,00;0,00;21,99;478,75;457,35;553,95;454,95;546,95;550,45;549,25;459,45;546,65;458,85;457,85;465,55;5,72;7,67;7,83;0,12;102,99
;1.532,62;1,05;1,05;1,02;1,04;0,13;6,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,51;0,00;0,00;22,30;469,75;457,25;551,75;454,85;546,85;550,35;549,25;459,35;546,65;458,85;457,85;465,75;5,73;7,67;7,83;0,12;103,02
;1.535,20;1,05;1,05;1,02;1,04;0,13;6,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,52;0;0,00;21,69;479,05;457,25;550,35;454,85;546,95;550,45;549,25;459,35;546,85;458,75;457,75;466,05;5,73;7,68;7,83;0,12;103,03
;1.537,81;1,05;1,05;1,02;1,04;0,13;6,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,54;0;0,00;20,99;482,65;457,15;552,55;454,75;546,85;550,35;549,15;459,25;546,85;458,65;457,85;466,35;5,73;7,67;7,83;0,12;102,98
;1.540,42;1,05;1,04;1,02;1,04;0,13;6,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,56;0,00;0,00;22,69;484,85;457,15;553,75;454,75;546,85;550,45;549,15;459,25;546,75;458,65;457,65;466,65;5,72;7,68;7,83;0,12;103,03
;1.542,99;1,05;1,04;1,02;1,04;0,13;6,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,55;0;0,00;21,80;484,75;457,15;553,05;454,75;546,85;550,45;549,15;459,15;546,85;458,75;457,55;466,85;5,72;7,68;7,82;0,12;102,86
;1.545,61;1,05;1,04;1,02;1,04;0,13;6,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,53;0,00;0,00;20,99;484,65;457,05;552,85;454,65;546,85;550,35;549,15;459,15;546,75;458,55;457,65;467,15;5,73;7,68;7,81;0,12;102,57
;1.548,22;1,05;1,04;1,02;1,04;0,13;6,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,50;0,00;0,00;22,90;485,85;457,05;553,35;454,75;546,85;550,35;549,05;459,05;546,65;458,55;457,55;467,35;5,73;7,68;7,83;0,12;102,97
;1.550,79;1,04;1,04;1,02;1,04;0,13;6,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,51;0,00;0,00;21,49;485,35;456,95;550,85;454,75;546,95;550,25;549,05;459,05;546,65;458,55;457,45;467,65;5,72;7,68;7,83;0,12;103,08
;1.553,40;1,04;1,04;1,02;1,04;0,13;6,12;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,51;0,00;0,00;21,49;483,85;456,95;551,35;454,65;546,75;550,25;549,05;459,05;546,75;458,55;457,45;467,95;5,71;7,67;7,83;0,12;103,04
;1.556,02;1,04;1,04;1,01;1,03;0,13;6,12;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,53;0,00;0,00;21,49;485,15;456,95;551,05;454,55;546,75;550,25;549,05;458,95;546,65;458,55;457,35;468,25;5,71;7,68;7,83;0,12;103,03
;1.558,59;1,04;1,04;1,01;1,03;0,13;6,12;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,55;0,00;0,00;20,99;481,05;456,85;552,75;454,55;546,75;550,35;548,95;458,95;546,65;458,35;457,35;468,45;5,71;7,67;7,83;0,12;103,03
